step,x,y,type,pole,arc_deg
665,-141.6221,-223.9082,wrap,2,0
666,-142.8177,-221.6944,wrap,2,0
667,-143.8956,-219.421,wrap,2,0
668,-144.853,-217.0942,wrap,2,0
669,-145.6871,-214.7205,wrap,2,0
670,-146.3956,-212.3063,wrap,2,0
671,-146.9767,-209.8583,wrap,2,0
672,-147.4288,-207.3833,wrap,2,0
673,-147.7505,-204.8879,wrap,2,0
674,-147.941,-202.3791,wrap,2,0
675,-147.9998,-199.8638,wrap,2,0
676,-147.9267,-197.3488,wrap,2,0
677,-147.722,-194.8412,wrap,2,0
678,-147.3861,-192.3477,wrap,2,0
679,-146.92,-189.8752,wrap,2,0
680,-146.325,-187.4306,wrap,2,0
681,-145.6028,-185.0205,wrap,2,0
682,-144.7552,-182.6515,wrap,2,0
683,-143.7847,-180.3302,wrap,2,0
684,-142.6939,-178.063,wrap,2,0
685,-141.4857,-175.856,wrap,2,0
686,-140.1636,-173.7153,wrap,2,0
687,-138.7312,-171.6469,wrap,2,0
688,-137.1923,-169.6564,wrap,2,0
689,-135.5512,-167.7492,wrap,2,0
690,-133.8125,-165.9307,wrap,2,0
691,-131.9808,-164.2058,wrap,2,0
692,-130.0613,-162.5792,wrap,2,0
693,-128.0592,-161.0554,wrap,2,0
694,-125.98,-159.6386,wrap,2,0
695,-123.8294,-158.3328,wrap,2,0
696,-121.6134,-157.1414,wrap,2,0
697,-119.3379,-156.0677,wrap,2,0
698,-117.0094,-155.1148,wrap,2,0
699,-114.6341,-154.2852,wrap,2,0
700,-112.2185,-153.5812,wrap,2,0
701,-109.7695,-153.0047,wrap,2,0
702,-107.2935,-152.5574,wrap,2,0
703,-104.7976,-152.2404,wrap,2,0
704,-102.2884,-152.0546,wrap,2,0
705,-99.773,-152.0005,wrap,2,0
706,-97.2582,-152.0784,wrap,2,0
707,-94.7509,-152.2879,wrap,2,0
708,-92.2581,-152.6285,wrap,2,0
709,-89.7865,-153.0992,wrap,2,0
710,-87.343,-153.6988,wrap,2,0
711,-84.9342,-154.4256,wrap,2,0
712,-82.5669,-155.2777,wrap,2,0
713,-80.2474,-156.2526,wrap,2,0
714,-77.9822,-157.3477,wrap,2,0
715,-75.7775,-158.56,wrap,2,0
716,-73.6394,-159.8862,wrap,2,0
717,-71.5737,-161.3225,wrap,2,0
718,-69.5861,-162.8652,wrap,2,0
719,-67.682,-164.5099,wrap,2,0
720,-65.8668,-166.252,wrap,2,0
721,-64.1453,-168.0869,wrap,2,0
722,-62.5224,-170.0095,wrap,2,0
723,-61.0024,-172.0145,wrap,2,0
724,-59.5896,-174.0964,wrap,2,0
725,-58.2878,-176.2494,wrap,2,0
726,-57.1006,-178.4678,wrap,2,0
727,-56.0312,-180.7452,wrap,2,0
728,-55.0827,-183.0756,wrap,2,0
729,-54.2576,-185.4525,wrap,2,0
730,-53.5581,-187.8693,wrap,2,0
731,-52.9863,-190.3195,wrap,2,0
732,-52.5436,-192.7962,wrap,2,0
733,-52.2314,-195.2928,wrap,2,0
734,-52.0503,-197.8023,wrap,2,0
735,-52.0011,-200.3178,wrap,2,0
736,-52.0836,-202.8325,wrap,2,0
737,-52.2979,-205.3393,wrap,2,0
738,-52.6432,-207.8315,wrap,2,0
739,-53.1186,-210.3022,wrap,2,0
740,-53.7228,-212.7446,wrap,2,0
741,-54.4542,-215.152,wrap,2,0
742,-55.3107,-217.5177,wrap,2,0
743,-56.29,-219.8353,wrap,2,0
744,-57.3894,-222.0984,wrap,2,0
745,-58.6059,-224.3008,wrap,2,0
746,-59.9361,-226.4364,wrap,2,0
747,-61.3764,-228.4994,wrap,2,0
748,-62.9228,-230.4841,wrap,2,0
749,-64.5711,-232.385,wrap,2,0
750,-66.3167,-234.197,wrap,2,0
751,-68.1548,-235.915,wrap,2,0
752,-70.0805,-237.5343,wrap,2,0
753,-72.0883,-239.0505,wrap,2,0
754,-74.1729,-240.4594,wrap,2,0
755,-76.3284,-241.7571,wrap,2,0
756,-78.5489,-242.9401,wrap,2,0
757,-80.8284,-244.0051,wrap,2,0
758,-83.1606,-244.9492,wrap,2,0
759,-85.539,-245.7699,wrap,2,0
760,-87.9572,-246.4647,wrap,2,0
761,-90.4084,-247.0319,wrap,2,0
762,-92.886,-247.4699,wrap,2,0
763,-95.3832,-247.7775,wrap,2,0
764,-97.893,-247.9537,wrap,2,0
765,-100.4086,-247.9983,wrap,2,0
766,-102.9231,-247.9109,wrap,2,0
767,-105.4296,-247.6919,wrap,2,0
768,-107.9211,-247.3419,wrap,2,0
769,-110.3909,-246.8618,wrap,2,0
770,-112.8321,-246.253,wrap,2,0
771,-115.2381,-245.517,wrap,2,0
772,-117.6022,-244.656,wrap,2,0
773,-119.918,-243.6724,wrap,2,0
774,-122.179,-242.5687,wrap,2,0
775,-124.3791,-241.348,wrap,2,0
776,-126.5122,-240.0138,wrap,2,0
777,-128.5724,-238.5696,wrap,2,0
778,-130.5542,-237.0195,wrap,2,0
779,-132.452,-235.3676,wrap,2,0
780,-134.2606,-233.6186,wrap,2,0
781,-135.9751,-231.7772,wrap,2,0
782,-137.5908,-229.8485,wrap,2,0
783,-139.1032,-227.8377,wrap,2,0
784,-140.5082,-225.7505,wrap,2,0
785,-141.8018,-223.5926,wrap,2,0
786,-142.9806,-221.3698,wrap,2,0
787,-144.0413,-219.0883,wrap,2,0
788,-144.981,-216.7544,wrap,2,0
789,-145.7971,-214.3744,wrap,2,0
790,-146.4874,-211.9549,wrap,2,0
791,-147.05,-209.5026,wrap,2,0
792,-147.4833,-207.0242,wrap,2,0
793,-147.7861,-204.5265,wrap,2,0
794,-147.9576,-202.0163,wrap,2,0
795,-147.9974,-199.5006,wrap,2,0
796,-147.9053,-196.9863,wrap,2,0
797,-147.6816,-194.4802,wrap,2,0
798,-147.3268,-191.9893,wrap,2,0
799,-146.8421,-189.5205,wrap,2,0
800,-146.2286,-187.0804,wrap,2,0
801,-145.4881,-184.6758,wrap,2,0
802,-144.6227,-182.3133,wrap,2,0
803,-143.6346,-179.9995,wrap,2,0
804,-142.5266,-177.7405,wrap,2,0
805,-141.3019,-175.5428,wrap,2,0
806,-139.9636,-173.4122,wrap,2,0
807,-138.5155,-171.3547,wrap,2,0
808,-136.9616,-169.3758,wrap,2,0
809,-135.3062,-167.4812,wrap,2,0
810,-133.5537,-165.6758,wrap,2,0
811,-131.7091,-163.9648,wrap,2,0
812,-129.7773,-162.3528,wrap,2,0
813,-127.7637,-160.8442,wrap,2,0
814,-125.6739,-159.4432,wrap,2,0
815,-123.5134,-158.1536,wrap,2,0
816,-121.2884,-156.979,wrap,2,0
817,-119.0049,-155.9227,wrap,2,0
818,-116.6692,-154.9874,wrap,2,0
819,-114.2877,-154.1758,wrap,2,0
820,-111.8669,-153.49,wrap,2,0
821,-109.4136,-152.9321,wrap,2,0
822,140.5864,-102.9321,move,5,0
823,143.0729,-102.5025,wrap,5,647.65
824,145.5785,-102.2041,wrap,5,0
825,148.0963,-102.0378,wrap,5,0
826,150.6194,-102.004,wrap,5,0
827,153.1408,-102.1029,wrap,5,0
828,155.6535,-102.3341,wrap,5,0
829,158.1505,-102.6971,wrap,5,0
830,160.6251,-103.1907,wrap,5,0
831,163.0703,-103.8138,wrap,5,0
832,165.4793,-104.5644,wrap,5,0
833,167.8456,-105.4407,wrap,5,0
834,170.1626,-106.44,wrap,5,0
835,172.4238,-107.5598,wrap,5,0
836,174.6231,-108.7968,wrap,5,0
837,176.7544,-110.1477,wrap,5,0
838,178.8117,-111.6087,wrap,5,0
839,180.7893,-113.1759,wrap,5,0
840,182.6819,-114.8447,wrap,5,0
841,184.4842,-116.6108,wrap,5,0
842,186.1912,-118.4691,wrap,5,0
843,187.7982,-120.4145,wrap,5,0
844,189.3007,-122.4417,wrap,5,0
845,190.6946,-124.5451,wrap,5,0
846,191.976,-126.7188,wrap,5,0
847,193.1415,-128.9568,wrap,5,0
848,194.1877,-131.253,wrap,5,0
849,195.1118,-133.601,wrap,5,0
850,195.9112,-135.9944,wrap,5,0
851,196.5838,-138.4264,wrap,5,0
852,197.1276,-140.8904,wrap,5,0
853,197.5412,-143.3796,wrap,5,0
854,197.8235,-145.8871,wrap,5,0
855,197.9735,-148.4059,wrap,5,0
856,197.991,-150.9291,wrap,5,0
857,197.8759,-153.4498,wrap,5,0
858,197.6284,-155.961,wrap,5,0
859,197.2494,-158.4557,wrap,5,0
860,196.7397,-160.927,wrap,5,0
861,196.1009,-163.3681,wrap,5,0
862,195.3347,-165.7722,wrap,5,0
863,194.4432,-168.1328,wrap,5,0
864,193.4289,-170.4433,wrap,5,0
865,192.2946,-172.6973,wrap,5,0
866,191.0434,-174.8885,wrap,5,0
867,189.6788,-177.011,wrap,5,0
868,188.2045,-179.0588,wrap,5,0
869,186.6247,-181.0264,wrap,5,0
870,184.9436,-182.9081,wrap,5,0
871,183.166,-184.699,wrap,5,0
872,181.2967,-186.3939,wrap,5,0
873,179.3409,-187.9883,wrap,5,0
874,177.304,-189.4777,wrap,5,0
875,175.1917,-190.858,wrap,5,0
876,173.0098,-192.1254,wrap,5,0
877,170.7643,-193.2764,wrap,5,0
878,168.4614,-194.3078,wrap,5,0
879,166.1075,-195.2167,wrap,5,0
880,163.709,-196.0007,wrap,5,0
881,161.2727,-196.6575,wrap,5,0
882,158.8053,-197.1855,wrap,5,0
883,156.3135,-197.583,wrap,5,0
884,153.8042,-197.849,wrap,5,0
885,151.2845,-197.9828,wrap,5,0
886,148.7611,-197.984,wrap,5,0
887,146.2413,-197.8526,wrap,5,0
888,143.7318,-197.589,wrap,5,0
889,141.2396,-197.1938,wrap,5,0
890,138.7716,-196.6682,wrap,5,0
891,136.3347,-196.0137,wrap,5,0
892,133.9355,-195.232,wrap,5,0
893,131.5807,-194.3253,wrap,5,0
894,129.2768,-193.2961,wrap,5,0
895,127.0302,-192.1472,wrap,5,0
896,124.8471,-190.8819,wrap,5,0
897,122.7335,-189.5036,wrap,5,0
898,120.6952,-188.0162,wrap,5,0
899,118.7379,-186.4237,wrap,5,0
900,116.867,-184.7305,wrap,5,0
901,115.0877,-182.9413,wrap,5,0
902,113.4048,-181.0611,wrap,5,0
903,111.8231,-179.0951,wrap,5,0
904,110.3469,-177.0487,wrap,5,0
905,108.9803,-174.9275,wrap,5,0
906,107.727,-172.7374,wrap,5,0
907,106.5905,-170.4845,wrap,5,0
908,105.574,-168.175,wrap,5,0
909,104.6803,-165.8153,wrap,5,0
910,103.9118,-163.4119,wrap,5,0
911,103.2707,-160.9714,wrap,5,0
912,102.7587,-158.5005,wrap,5,0
913,102.3773,-156.0062,wrap,5,0
914,102.1274,-153.4953,wrap,5,0
915,102.0099,-150.9747,wrap,5,0
916,102.025,-148.4515,wrap,5,0
917,102.1726,-145.9325,wrap,5,0
918,102.4525,-143.4248,wrap,5,0
919,102.8637,-140.9352,wrap,5,0
920,103.4052,-138.4707,wrap,5,0
921,104.0755,-136.038,wrap,5,0
922,104.8726,-133.6439,wrap,5,0
923,105.7945,-131.295,wrap,5,0
924,106.8386,-128.9978,wrap,5,0
925,108.0019,-126.7587,wrap,5,0
926,109.2813,-124.5838,wrap,5,0
927,110.6732,-122.4791,wrap,5,0
928,112.1738,-120.4505,wrap,5,0
929,113.7789,-118.5035,wrap,5,0
930,115.4841,-116.6436,wrap,5,0
931,117.2847,-114.8758,wrap,5,0
932,119.1757,-113.2051,wrap,5,0
933,121.1519,-111.6361,wrap,5,0
934,123.2078,-110.1732,wrap,5,0
935,125.3377,-108.8202,wrap,5,0
936,127.5359,-107.5811,wrap,5,0
937,129.796,-106.4592,wrap,5,0
938,132.1121,-105.4576,wrap,5,0
939,134.4775,-104.5792,wrap,5,0
940,136.8859,-103.8262,wrap,5,0
941,139.3304,-103.2008,wrap,5,0
942,141.8045,-102.7048,wrap,5,0
943,144.3012,-102.3395,wrap,5,0
944,146.8137,-102.1059,wrap,5,0
945,149.335,-102.0046,wrap,5,0
946,151.8581,-102.036,wrap,5,0
947,154.3761,-102.1999,wrap,5,0
948,156.882,-102.4959,wrap,5,0
949,159.3688,-102.9232,wrap,5,0
950,161.8298,-103.4806,wrap,5,0
951,164.2581,-104.1665,wrap,5,0
952,166.647,-104.9791,wrap,5,0
953,168.9899,-105.9162,wrap,5,0
954,171.2803,-106.975,wrap,5,0
955,173.5119,-108.1528,wrap,5,0
956,175.6785,-109.4461,wrap,5,0
957,177.7741,-110.8516,wrap,5,0
958,179.793,-112.3652,wrap,5,0
959,181.7296,-113.9829,wrap,5,0
960,183.5785,-115.7001,wrap,5,0
961,185.3346,-117.5121,wrap,5,0
962,186.993,-119.4138,wrap,5,0
963,188.5492,-121.4001,wrap,5,0
964,189.9989,-123.4654,wrap,5,0
965,191.3381,-125.604,wrap,5,0
966,192.563,-127.8101,wrap,5,0
967,193.6703,-130.0775,wrap,5,0
968,194.6569,-132.3999,wrap,5,0
969,195.5201,-134.771,wrap,5,0
970,196.2575,-137.1841,wrap,5,0
971,196.867,-139.6327,wrap,5,0
972,197.3471,-142.1099,wrap,5,0
973,197.6963,-144.609,wrap,5,0
974,197.9137,-147.1229,wrap,5,0
975,197.9987,-149.6448,wrap,5,0
976,197.951,-152.1676,wrap,5,0
977,197.7709,-154.6845,wrap,5,0
978,197.4587,-157.1884,wrap,5,0
979,197.0153,-159.6725,wrap,5,0
980,196.4421,-162.1298,wrap,5,0
981,195.7405,-164.5536,wrap,5,0
982,194.9125,-166.9372,wrap,5,0
983,193.9604,-169.274,wrap,5,0
984,192.8868,-171.5575,wrap,5,0
985,191.6946,-173.7815,wrap,5,0
986,190.3873,-175.9397,wrap,5,0
987,188.9683,-178.0262,wrap,5,0
988,187.4417,-180.0353,wrap,5,0
989,185.8116,-181.9614,wrap,5,0
990,184.0825,-183.7992,wrap,5,0
991,182.2592,-185.5435,wrap,5,0
992,180.3468,-187.1897,wrap,5,0
993,178.3505,-188.733,wrap,5,0
994,176.2759,-190.1694,wrap,5,0
995,174.1287,-191.4947,wrap,5,0
996,171.9148,-192.7053,wrap,5,0
997,169.6403,-193.7979,wrap,5,0
998,167.3115,-194.7695,wrap,5,0
999,164.9349,-195.6174,wrap,5,0
1000,162.5171,-196.3392,wrap,5,0
1001,160.0646,-196.933,wrap,5,0
1002,157.5843,-197.397,wrap,5,0
1003,155.0831,-197.7301,wrap,5,0
1004,152.5678,-197.9313,wrap,5,0
1005,150.0454,-198.0,wrap,5,0
1006,147.5229,-197.936,wrap,5,0
1007,145.0073,-197.7396,wrap,5,0
1008,142.5054,-197.4113,wrap,5,0
1009,140.0243,-196.9519,wrap,5,0
1010,137.5707,-196.3628,wrap,5,0
1011,135.1515,-195.6456,wrap,5,0
1012,132.7733,-194.8022,wrap,5,0
1013,130.4427,-193.8351,wrap,5,0
1014,128.1662,-192.7467,wrap,5,0
1015,125.9499,-191.5403,wrap,5,0
1016,123.8002,-190.219,wrap,5,0
1017,121.7229,-188.7866,wrap,5,0
1018,119.7237,-187.2471,wrap,5,0
1019,117.8081,-185.6045,wrap,5,0
1020,115.9816,-183.8636,wrap,5,0
1021,114.249,-182.0292,wrap,5,0
1022,112.6153,-180.1062,wrap,5,0
1023,111.0848,-178.1,wrap,5,0
1024,109.6619,-176.0161,wrap,5,0
1025,108.3505,-173.8604,wrap,5,0
1026,107.1541,-171.6387,wrap,5,0
1027,106.0762,-169.3572,wrap,5,0
1028,105.1197,-167.0222,wrap,5,0
1029,104.2872,-164.6402,wrap,5,0
1030,103.581,-162.2177,wrap,5,0
1031,103.003,-159.7615,wrap,5,0
1032,102.555,-157.2783,wrap,5,0
1033,102.2381,-154.7749,wrap,5,0
1034,102.0532,-152.2584,wrap,5,0
1035,102.0007,-149.7357,wrap,5,0
1036,102.0809,-147.2136,wrap,5,0
1037,102.2936,-144.6993,wrap,5,0
1038,127.2936,80.3007,move,4,0
1039,127.6383,82.8017,wrap,4,578.66
1040,128.114,85.281,wrap,4,0
1041,128.7194,87.732,wrap,4,0
1042,129.4528,90.1477,wrap,4,0
1043,130.3122,92.5215,wrap,4,0
1044,131.2953,94.8468,wrap,4,0
1045,132.3992,97.1172,wrap,4,0
1046,133.621,99.3265,wrap,4,0
1047,134.9572,101.4684,wrap,4,0
1048,136.4043,103.5372,wrap,4,0
1049,137.9581,105.527,wrap,4,0
1050,139.6143,107.4323,wrap,4,0
1051,141.3685,109.2479,wrap,4,0
1052,143.2157,110.9688,wrap,4,0
1053,145.1508,112.5902,wrap,4,0
1054,147.1685,114.1076,wrap,4,0
1055,149.2631,115.5168,wrap,4,0
1056,151.429,116.814,wrap,4,0
1057,153.6601,117.9954,wrap,4,0
1058,155.9502,119.058,wrap,4,0
1059,158.293,119.9986,wrap,4,0
1060,160.682,120.8148,wrap,4,0
1061,163.1106,121.5042,wrap,4,0
1062,165.5721,122.065,wrap,4,0
1063,168.0597,122.4956,wrap,4,0
1064,170.5665,122.7948,wrap,4,0
1065,173.0856,122.9618,wrap,4,0
1066,175.6099,122.9961,wrap,4,0
1067,178.1326,122.8977,wrap,4,0
1068,180.6466,122.6667,wrap,4,0
1069,183.145,122.3039,wrap,4,0
1070,185.6208,121.8102,wrap,4,0
1071,188.0673,121.1871,wrap,4,0
1072,190.4776,120.4361,wrap,4,0
1073,192.8451,119.5595,wrap,4,0
1074,195.1633,118.5596,wrap,4,0
1075,197.4256,117.4393,wrap,4,0
1076,199.626,116.2015,wrap,4,0
1077,201.7582,114.8497,wrap,4,0
1078,203.8164,113.3877,wrap,4,0
1079,205.7948,111.8195,wrap,4,0
1080,207.6881,110.1495,wrap,4,0
1081,209.491,108.3822,wrap,4,0
1082,211.1984,106.5226,wrap,4,0
1083,212.8057,104.5758,wrap,4,0
1084,214.3085,102.5472,wrap,4,0
1085,215.7024,100.4423,wrap,4,0
1086,216.9838,98.2671,wrap,4,0
1087,218.1491,96.0275,wrap,4,0
1088,219.195,93.7298,wrap,4,0
1089,220.1186,91.3802,wrap,4,0
1090,220.9174,88.9853,wrap,4,0
1091,221.5892,86.5518,wrap,4,0
1092,222.1322,84.0862,wrap,4,0
1093,222.5447,81.5956,wrap,4,0
1094,222.8257,79.0867,wrap,4,0
1095,222.9744,76.5665,wrap,4,0
1096,222.9904,74.0419,wrap,4,0
1097,222.8737,71.5201,wrap,4,0
1098,222.6245,69.0078,wrap,4,0
1099,222.2436,66.5121,wrap,4,0
1100,221.732,64.0399,wrap,4,0
1101,221.0911,61.598,wrap,4,0
1102,220.3227,59.1932,wrap,4,0
1103,219.4289,56.8321,wrap,4,0
1104,218.4122,54.5213,wrap,4,0
1105,217.2755,52.2671,wrap,4,0
1106,216.0218,50.0758,wrap,4,0
1107,214.6546,47.9535,wrap,4,0
1108,213.1777,45.906,wrap,4,0
1109,211.5952,43.9389,wrap,4,0
1110,209.9115,42.0578,wrap,4,0
1111,208.1312,40.2678,wrap,4,0
1112,206.2592,38.5739,wrap,4,0
1113,204.3008,36.9807,wrap,4,0
1114,202.2613,35.4928,wrap,4,0
1115,200.1464,34.1141,wrap,4,0
1116,197.962,32.8485,wrap,4,0
1117,195.714,31.6995,wrap,4,0
1118,193.4087,30.6703,wrap,4,0
1119,191.0525,29.7638,wrap,4,0
1120,188.6519,28.9823,wrap,4,0
1121,186.2135,28.3282,wrap,4,0
1122,183.7441,27.8032,wrap,4,0
1123,181.2505,27.4087,wrap,4,0
1124,178.7397,27.1459,wrap,4,0
1125,176.2185,27.0155,wrap,4,0
1126,173.6939,27.0178,wrap,4,0
1127,171.1729,27.1528,wrap,4,0
1128,168.6625,27.4202,wrap,4,0
1129,166.1697,27.8192,wrap,4,0
1130,163.7012,28.3488,wrap,4,0
1131,161.264,29.0074,wrap,4,0
1132,158.8649,29.7932,wrap,4,0
1133,156.5103,30.704,wrap,4,0
1134,154.2069,31.7374,wrap,4,0
1135,151.9611,32.8905,wrap,4,0
1136,149.7789,34.1601,wrap,4,0
1137,147.6666,35.5426,wrap,4,0
1138,145.6298,37.0343,wrap,4,0
1139,143.6743,38.6311,wrap,4,0
1140,141.8054,40.3284,wrap,4,0
1141,140.0284,42.1216,wrap,4,0
1142,138.3481,44.0058,wrap,4,0
1143,136.7692,45.9758,wrap,4,0
1144,135.2961,48.026,wrap,4,0
1145,133.9328,50.1508,wrap,4,0
1146,132.6831,52.3444,wrap,4,0
1147,131.5504,54.6006,wrap,4,0
1148,130.538,56.9133,wrap,4,0
1149,129.6485,59.276,wrap,4,0
1150,128.8845,61.6823,wrap,4,0
1151,128.2481,64.1253,wrap,4,0
1152,127.741,66.5984,wrap,4,0
1153,127.3646,69.0948,wrap,4,0
1154,127.12,71.6075,wrap,4,0
1155,127.0079,74.1296,wrap,4,0
1156,127.0285,76.6541,wrap,4,0
1157,127.1818,79.1741,wrap,4,0
1158,127.4674,81.6824,wrap,4,0
1159,127.8845,84.1723,wrap,4,0
1160,128.4319,86.6369,wrap,4,0
1161,129.1082,89.0692,wrap,4,0
1162,129.9114,91.4626,wrap,4,0
1163,130.8393,93.8105,wrap,4,0
1164,131.8894,96.1063,wrap,4,0
1165,133.0587,98.3438,wrap,4,0
1166,134.3441,100.5166,wrap,4,0
1167,135.7419,102.6189,wrap,4,0
1168,137.2484,104.6448,wrap,4,0
1169,138.8592,106.5887,wrap,4,0
1170,140.5701,108.4452,wrap,4,0
1171,142.3762,110.2092,wrap,4,0
1172,144.2725,111.8757,wrap,4,0
1173,146.2538,113.4403,wrap,4,0
1174,148.3147,114.8985,wrap,4,0
1175,150.4493,116.2464,wrap,4,0
1176,152.6519,117.4802,wrap,4,0
1177,154.9163,118.5964,wrap,4,0
1178,157.2363,119.5921,wrap,4,0
1179,159.6054,120.4643,wrap,4,0
1180,162.0171,121.2109,wrap,4,0
1181,164.4647,121.8296,wrap,4,0
1182,166.9415,122.3187,wrap,4,0
1183,169.4405,122.677,wrap,4,0
1184,171.9549,122.9033,wrap,4,0
1185,174.4778,122.9972,wrap,4,0
1186,177.002,122.9582,wrap,4,0
1187,179.5208,122.7866,wrap,4,0
1188,182.027,122.4828,wrap,4,0
1189,184.5138,122.0477,wrap,4,0
1190,186.9743,121.4824,wrap,4,0
1191,189.4017,120.7885,wrap,4,0
1192,191.7892,119.968,wrap,4,0
1193,194.1303,119.0231,wrap,4,0
1194,196.4185,117.9564,wrap,4,0
1195,198.6474,116.7708,wrap,4,0
1196,200.8109,115.4697,wrap,4,0
1197,202.903,114.0567,wrap,4,0
1198,204.9179,112.5356,wrap,4,0
1199,206.85,110.9107,wrap,4,0
1200,208.694,109.1864,wrap,4,0
1201,210.4449,107.3676,wrap,4,0
1202,212.0977,105.4592,wrap,4,0
1203,213.6478,103.4666,wrap,4,0
1204,215.0911,101.3952,wrap,4,0
1205,216.4234,99.2508,wrap,4,0
1206,217.6411,97.0394,wrap,4,0
1207,218.7409,94.7669,wrap,4,0
1208,219.7197,92.4398,wrap,4,0
1209,220.5748,90.0644,wrap,4,0
1210,221.3038,87.6474,wrap,4,0
1211,221.9047,85.1953,wrap,4,0
1212,222.3759,82.7151,wrap,4,0
1213,222.716,80.2135,wrap,4,0
1214,222.9241,77.6975,wrap,4,0
1215,222.9997,75.1741,wrap,4,0
1216,222.9424,72.6501,wrap,4,0
1217,222.7526,70.1327,wrap,4,0
1218,222.4306,67.6287,wrap,4,0
1219,221.9775,65.1451,wrap,4,0
1220,221.3943,62.6888,wrap,4,0
1221,220.6829,60.2666,wrap,4,0
1222,219.845,57.885,wrap,4,0
1223,218.8832,55.5509,wrap,4,0
1224,217.7999,53.2705,wrap,4,0
1225,216.5982,51.0503,wrap,4,0
1226,215.2815,48.8963,wrap,4,0
1227,213.8533,46.8145,wrap,4,0
1228,212.3176,44.8107,wrap,4,0
1229,210.6787,42.8904,wrap,4,0
1230,208.9411,41.0589,wrap,4,0
1231,-66.0589,-233.9411,move,2,0
1232,-67.884,-235.673,wrap,2,573.69
1233,-69.7973,-237.3068,wrap,2,0
1234,-71.7937,-238.8382,wrap,2,0
1235,-73.8675,-240.2628,wrap,2,0
1236,-76.0131,-241.5768,wrap,2,0
1237,-78.2246,-242.7766,wrap,2,0
1238,-80.496,-243.8588,wrap,2,0
1239,-82.8209,-244.8205,wrap,2,0
1240,-85.1931,-245.6591,wrap,2,0
1241,-87.6059,-246.3723,wrap,2,0
1242,-90.0528,-246.958,wrap,2,0
1243,-92.527,-247.4147,wrap,2,0
1244,-95.0218,-247.7411,wrap,2,0
1245,-97.5302,-247.9364,wrap,2,0
1246,-100.0454,-248.0,wrap,2,0
1247,-102.5605,-247.9317,wrap,2,0
1248,-105.0685,-247.7316,wrap,2,0
1249,-107.5627,-247.4005,wrap,2,0
1250,-110.036,-246.9391,wrap,2,0
1251,-112.4818,-246.3487,wrap,2,0
1252,-114.8933,-245.631,wrap,2,0
1253,-117.2638,-244.788,wrap,2,0
1254,-119.5869,-243.8218,wrap,2,0
1255,-121.8562,-242.7353,wrap,2,0
1256,-124.0655,-241.5313,wrap,2,0
1257,-126.2086,-240.2133,wrap,2,0
1258,-128.2798,-238.7847,wrap,2,0
1259,-130.2732,-237.2496,wrap,2,0
1260,-132.1834,-235.6122,wrap,2,0
1261,-134.0053,-233.8769,wrap,2,0
1262,-135.7337,-232.0485,wrap,2,0
1263,-137.3639,-230.132,wrap,2,0
1264,-138.8914,-228.1328,wrap,2,0
1265,-140.3121,-226.0563,wrap,2,0
1266,-141.6221,-223.9082,wrap,2,0
1267,-142.8177,-221.6944,wrap,2,0
1268,-143.8956,-219.421,wrap,2,0
1269,-144.853,-217.0942,wrap,2,0
1270,-145.6871,-214.7205,wrap,2,0
1271,-146.3956,-212.3063,wrap,2,0
1272,-146.9767,-209.8583,wrap,2,0
1273,-147.4288,-207.3833,wrap,2,0
1274,-147.7505,-204.8879,wrap,2,0
1275,-147.941,-202.3791,wrap,2,0
1276,-147.9998,-199.8638,wrap,2,0
1277,-147.9267,-197.3488,wrap,2,0
1278,-147.722,-194.8412,wrap,2,0
1279,-147.3861,-192.3477,wrap,2,0
1280,-146.92,-189.8752,wrap,2,0
1281,-146.325,-187.4306,wrap,2,0
1282,-145.6028,-185.0205,wrap,2,0
1283,-144.7552,-182.6515,wrap,2,0
1284,-143.7847,-180.3302,wrap,2,0
1285,-142.6939,-178.063,wrap,2,0
1286,-141.4857,-175.856,wrap,2,0
1287,-140.1636,-173.7153,wrap,2,0
1288,-138.7312,-171.6469,wrap,2,0
1289,-137.1923,-169.6564,wrap,2,0
1290,-135.5512,-167.7492,wrap,2,0
1291,-133.8125,-165.9307,wrap,2,0
1292,-131.9808,-164.2058,wrap,2,0
1293,-130.0613,-162.5792,wrap,2,0
1294,-128.0592,-161.0554,wrap,2,0
1295,-125.98,-159.6386,wrap,2,0
1296,-123.8294,-158.3328,wrap,2,0
1297,-121.6134,-157.1414,wrap,2,0
1298,-119.3379,-156.0677,wrap,2,0
1299,-117.0094,-155.1148,wrap,2,0
1300,-114.6341,-154.2852,wrap,2,0
1301,-112.2185,-153.5812,wrap,2,0
1302,-109.7695,-153.0047,wrap,2,0
1303,-107.2935,-152.5574,wrap,2,0
1304,-104.7976,-152.2404,wrap,2,0
1305,-102.2884,-152.0546,wrap,2,0
1306,-99.773,-152.0005,wrap,2,0
1307,-97.2582,-152.0784,wrap,2,0
1308,-94.7509,-152.2879,wrap,2,0
1309,-92.2581,-152.6285,wrap,2,0
1310,-89.7865,-153.0992,wrap,2,0
1311,-87.343,-153.6988,wrap,2,0
1312,-84.9342,-154.4256,wrap,2,0
1313,-82.5669,-155.2777,wrap,2,0
1314,-80.2474,-156.2526,wrap,2,0
1315,-77.9822,-157.3477,wrap,2,0
1316,-75.7775,-158.56,wrap,2,0
1317,-73.6394,-159.8862,wrap,2,0
1318,-71.5737,-161.3225,wrap,2,0
